1711;1000000000000001331;9816000066;000007;1;;000007;1000000027;A100;"4;000";CJ;0000003120
1719;1000000000000001339;9816000067;000001;1;252;000001;1000000017;A100;"1;000";CJ;0000003122
1719;1000000000000001339;9816000067;000002;1;;000002;1000000017;A100;"7;000";CJ;0000003124
1719;1000000000000001339;9816000067;000003;1;;000003;1000000017;A100;"64;000";CJ;0000003126
1722;1000000000000001342;9816000068;000001;1;255;000001;1000000018;A100;"31;000";CJ;0000003128
1722;1000000000000001342;9816000068;000002;1;;000002;1000000018;A100;"49;000";CJ;0000003130
1724;1000000000000001344;9816000069;000001;1;257;000001;1000000017;A100;"3;000";CJ;0000003132
1724;1000000000000001344;9816000069;000002;1;;000002;1000000017;A100;"3;000";CJ;0000003134
1724;1000000000000001344;9816000069;000003;1;;000003;1000000017;A100;"8;000";CJ;0000003136
1724;1000000000000001344;9816000069;000004;1;;000004;1000000017;A100;"14;000";CJ;0000003138
1724;1000000000000001344;9816000069;000005;1;;000005;1000000017;A100;"32;000";CJ;0000003140
1724;1000000000000001344;9816000069;000006;1;;000006;1000000017;A100;"1;000";CJ;0000003142
1724;1000000000000001344;9816000069;000007;1;;000007;1000000017;A100;"11;000";CJ;0000003144
1731;1000000000000001351;9816000070;000001;1;264;000001;1000000017;A100;"10;000";CJ;0000003146
1731;1000000000000001351;9816000070;000002;1;;000002;1000000017;A100;"2;000";CJ;0000003148
1731;1000000000000001351;9816000070;000003;1;;000003;1000000017;A100;"15;000";CJ;0000003150
1731;1000000000000001351;9816000070;000004;1;;000004;1000000017;A100;"43;000";CJ;0000003152
1731;1000000000000001351;9816000070;000005;1;;000005;1000000017;A100;"1;000";CJ;0000003154
1731;1000000000000001351;9816000070;000006;1;;000006;1000000017;A100;"1;000";CJ;0000003156
1737;1000000000000001357;9816000071;000001;1;270;000001;1000000017;A100;"4;000";CJ;0000003159
1737;1000000000000001357;9816000071;000002;1;;000002;1000000017;A100;"2;000";CJ;0000003161
1737;1000000000000001357;9816000071;000003;1;;000003;1000000017;A100;"28;000";CJ;0000003163
1737;1000000000000001357;9816000071;000004;1;;000004;1000000017;A100;"30;000";CJ;0000003165
1737;1000000000000001357;9816000071;000005;1;;000005;1000000017;A100;"2;000";CJ;0000003167
1737;1000000000000001357;9816000071;000006;1;;000006;1000000017;A100;"6;000";CJ;0000003169
1743;1000000000000001363;9816000073;000001;1;276;000001;1000000009;A100;"4;000";CJ;0000003171
1743;1000000000000001363;9816000073;000002;1;;000002;1000000009;A100;"6;000";CJ;0000003173
1743;1000000000000001363;9816000073;000003;1;;000003;1000000009;A100;"23;000";CJ;0000003175
1743;1000000000000001363;9816000073;000004;1;;000004;1000000009;A100;"11;000";CJ;0000003177
1743;1000000000000001363;9816000073;000005;1;;000005;1000000009;A100;"17;000";CJ;0000003179
1743;1000000000000001363;9816000073;000006;1;;000006;1000000009;A100;"19;000";CJ;0000003181
1749;1000000000000001369;9816000074;000001;1;282;000001;1000000001;A100;"5;000";CJ;0000003184
1749;1000000000000001369;9816000074;000002;1;;000002;1000000001;A100;"5;000";CJ;0000003186
1749;1000000000000001369;9816000074;000003;1;;000003;1000000001;A100;"18;000";CJ;0000003188
1749;1000000000000001369;9816000074;000004;1;;000004;1000000001;A100;"52;000";CJ;0000003190
1753;1000000000000001373;9816000075;000001;1;286;000001;1000000036;A100;"2;000";CJ;0000003193
1753;1000000000000001373;9816000075;000002;1;;000002;1000000036;A100;"6;000";CJ;0000003195
1753;1000000000000001373;9816000075;000003;1;;000003;1000000036;A100;"5;000";CJ;0000003197
1753;1000000000000001373;9816000075;000004;1;;000004;1000000036;A100;"4;000";CJ;0000003199
