Cod.,Tipo Movimiento,Cod.,A Sucursal Destino,Cod.,Desde Sucursal Envio,Partida,Serial,Docum.SAP,LOTE SAP,Nro.Pesada,Nro.Remito,Fecha Oper.,Fecha,Hora,Cod.,Especie,Cod.,Variedad,Estado,Fec.Cosec.,Cod.,Productor,Cod.,Origen,Cod.,Lote,Cod.,Color,Trazabil.,RENSPA,U.P.,Certif.,GG,UE,Peso,Bdjas.,Cam.
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425041,3,4900044801,0000001813,, 0182-00000356,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,7,VERDE OSCURO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425043,5,4900044802,0000001814,, 0001-00000610,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,6,LOTE 6,7,VERDE OSCURO,A8N 06,23.004.9.00012/00,TU-0452-006,,NO,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425048,3,4900043535,0000001444,, 0008-00013873,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,1,VERDE,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,2000,100,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425072,3,4900044805,0000001817,, 0126-00001372,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,7,VERDE OSCURO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425032,3,No handler,#N/D,, 0008-00013870,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,6,VERDE CLARO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,14400,720,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425048,4,4900043537,0000001446,, 0008-00013873,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,6,VERDE CLARO,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425026,4,4900043539,0000001447,, 0008-00013863,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,6,VERDE CLARO,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425022,3,4900043544,0000001448,, 0008-00013865,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,1,VERDE,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,15200,760,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,6,4900043545,0000001449,, 0182-00000358,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,1,VERDE,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,4800,240,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425023,3,4900043546,0000001450,, 0008-00013864,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,1,VERDE,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,9600,480,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425022,4,No handler,#N/D,, 0008-00013865,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,1,VERDE,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,4000,200,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,7,No handler,#N/D,, 0182-00000358,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,8,VERDE NEGRO,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,8000,400,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425031,3,No handler,#N/D,, 0008-00013874,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,8,VERDE NEGRO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425032,4,4900043548,0000001451,, 0008-00013870,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,8,VERDE NEGRO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,5600,280,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425037,4,4900044810,0000001822,, 0126-00001371,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,8,VERDE NEGRO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425057,5,4900044811,0000001823,, 0126-00001376,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,11,LOTE 4,8,VERDE NEGRO,75A 11,23.005.0.10052/00,TU-0099-003,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425045,2,4900043630,0000001461,, 0029-00005253,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,21,LOTE 6,8,VERDE NEGRO,18C 04,23.001.0.10072/00,TU-0157-006,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425048,5,4900044812,0000001824,, 0008-00013873,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,8,VERDE NEGRO,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425017,5,4900043637,0000001464,, 0182-00000360,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,1,VERDE,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425029,2,4900043641,0000001465,, 0126-00001373,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,15,LOTE 6,6,VERDE CLARO,75B 02,23.005.0.10052/00,TU-0099-005,,SI,NO,12000,600,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425014,4,4900043644,0000001466,, 0126-00001370,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,6400,320,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425051,2,4900043648,0000001467,, 0001-00000607,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,5,LOTE 5,6,VERDE CLARO,A8N 05,23.004.9.00012/00,TU-0452-005,,NO,NO,16800,840,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425056,2,4900043650,0000001468,, 0126-00001376,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,20,LOTE 8,6,VERDE CLARO,75B 07,23.005.0.10052/00,TU-0099-007,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425057,3,4900044791,0000001802,, 0126-00001376,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,11,LOTE 4,7,VERDE OSCURO,75A 11,23.005.0.10052/00,TU-0099-003,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425072,2,4900044790,0000001801,, 0126-00001372,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,7,VERDE OSCURO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425003,4,4900044787,0000001800,, 0013-00007197,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,20,LOTE 20,7,VERDE OSCURO,07C 07,23.005.0.10046/00,TU-0174-003,,SI,NO,4000,200,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424996,6,4900044785,0000001799,, 0013-00007190,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,18,LOTE 18,7,VERDE OSCURO,07C 05,23.005.0.10046/00,TU-0174-005,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424977,4,4900044871,0000001894,, 0001-00000602,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,2,LOTE 2,6,VERDE CLARO,A8N 02,23.004.9.00012/00,TU-0452-002,,NO,NO,10400,520,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424986,7,4900044870,0000001893,, 0182-00000349,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,8,LOTE 8,6,VERDE CLARO,80A 04,23.010.0.00137/00,TU-0154-008,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425005,7,4900044869,0000001892,, 0182-00000353,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,6,VERDE CLARO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,4000,200,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425049,3,4900044868,0000001891,, 0028-00005329,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,6,VERDE CLARO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,6400,320,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425004,6,4900044867,0000001890,, 0126-00001369,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,2,PINTO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,400,20,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425072,4,4900044866,0000001889,, 0126-00001372,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,2,PINTO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,1200,60,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424964,5,4900044865,0000001888,, 0182-00000342,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,8,VERDE NEGRO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,10400,520,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424978,2,4900044864,0000001886,, 0182-00000350,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,7,VERDE OSCURO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,19600,980,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424965,3,4900044863,0000001885,, 0182-00000343,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,8,VERDE NEGRO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,21600,1080,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425051,3,4900044861,0000001883,, 0001-00000607,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,5,LOTE 5,2,PINTO,A8N 05,23.004.9.00012/00,TU-0452-005,,NO,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,8,4900044860,0000001882,, 0182-00000358,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,2,PINTO,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425041,5,4900044859,0000001881,, 0182-00000356,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,2,PINTO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,5600,280,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424967,5,4900044857,0000001880,, 0182-00000345,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,1,VERDE,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,12000,600,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424990,7,4900044856,0000001879,, 0182-00000348,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,9,LOTE 9,2,PINTO,80A 05,23.010.0.00137/00,TU-0154-009,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425012,7,4900044855,0000001878,, 0028-00005321,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,2,PINTO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425077,5,4900044854,0000001877,, 0028-00005330,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,2,PINTO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,5600,280,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425047,4,4900044853,0000001876,, 0029-00005253,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,2,PINTO,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425003,5,4900044852,0000001875,, 0013-00007197,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,20,LOTE 20,2,PINTO,07C 07,23.005.0.10046/00,TU-0174-003,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425034,3,4900044851,0000001874,, 0001-00000605,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,4,LOTE 4,2,PINTO,A8N 04,23.004.9.00012/00,TU-0452-004,,NO,NO,3200,160,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424975,4,4900044845,0000001869,, 0001-00000601,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,1,LOTE 1,6,VERDE CLARO,A8N 01,23.004.9.00012/00,TU-0452-001,,NO,NO,8000,400,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424970,3,4900044844,0000001867,, 0013-00007187,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,6,VERDE CLARO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,4000,200,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425061,5,4900044843,0000001861,, 0126-00001374,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,2,PINTO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,2000,100,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425002,3,4900044842,0000001860,, 0126-00001368,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,2,PINTO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,10000,500,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424976,3,4900044840,0000001856,, 0001-00000604,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,2,LOTE 2,2,PINTO,A8N 02,23.004.9.00012/00,TU-0452-002,,NO,NO,3200,160,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424991,3,4900044839,0000001855,, 0001-00000603,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,3,LOTE 3,2,PINTO,A8N 03,23.004.9.00012/00,TU-0452-003,,NO,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424989,3,4900044838,0000001854,, 0013-00007191,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,2,PINTO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,4400,220,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425037,3,4900044656,0000001749,, 0126-00001371,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,7,VERDE OSCURO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425053,2,4900043531,0000001442,, 0001-00000608,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,5,LOTE 5,6,VERDE CLARO,A8N 05,23.004.9.00012/00,TU-0452-005,,NO,NO,6400,320,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425054,3,4900044808,0000001820,, 0006-00000255,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,4227,NOUGUES S.A.,1,NOUGUES HNOS.,2,LOTE 1,8,VERDE NEGRO,N6L 0102,23.010.0.10006/00,TU-0259-001,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425047,2,No handler,#N/D,, 0029-00005253,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,18,CHABELA,26,LOTE 8,6,VERDE CLARO,18A 12,23.001.0.10072/00,TU-0157-008,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425026,2,No handler,#N/D,, 0008-00013863,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,6,VERDE CLARO,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,9600,480,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,6,4900043500,0000001441,, 0028-00005320,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,6,VERDE CLARO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,4800,240,33
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,5,4900043497,0000001440,, 0182-00000358,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,1,VERDE,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425018,6,4900043494,0000001439,, 0182-00000359,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,11,LOTE 11,1,VERDE,80A 12,23.010.0.00137/00,TU-0154-011,,SI,NO,5600,280,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,3,4900043493,0000001438,, 0182-00000357,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,1,VERDE,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,6400,320,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425017,4,4900043490,0000001437,, 0182-00000360,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,1,VERDE,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,4000,200,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425017,3,4900043485,0000001434,, 0182-00000360,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,6,VERDE CLARO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,8800,440,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425043,3,4900043483,0000001433,, 0001-00000610,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,6,LOTE 6,6,VERDE CLARO,A8N 06,23.004.9.00012/00,TU-0452-006,,NO,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425062,3,4900043482,0000001432,, 0126-00001374,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,15,LOTE 6,6,VERDE CLARO,75B 02,23.005.0.10052/00,TU-0099-005,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,2,4900043480,0000001431,, 0182-00000357,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,6,VERDE CLARO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424994,5,4900044837,0000001852,, 0013-00007192,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,7,M. VERONICA,16,LOTE 16,2,PINTO,07E 02,23.005.0.10046/00,TU-0174-009,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425017,2,4900043473,0000001430,, 0182-00000360,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,6,VERDE CLARO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425015,3,No handler,#N/D,, 0182-00000361,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,1,LOTE 1,6,VERDE CLARO,80A 01,23.010.0.00137/00,TU-0154-001,,SI,NO,8000,400,3
